Time_odroid,Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
1522235432.28,13:10:14,49.146748,N,9.21887716667,E,09
1522235433.28,13:10:15,49.1467475,N,9.21887533333,E,09
1522235434.28,13:10:16,49.1467473333,N,9.21887416667,E,08
1522235435.28,13:10:17,49.146747,N,9.21887283333,E,08
1522235436.28,13:10:18,49.1467481667,N,9.2188715,E,08
1522235437.28,13:10:19,49.146749,N,9.218871,E,08
1522235438.28,13:10:20,49.14675,N,9.21887116667,E,08
1522235439.28,13:10:21,49.1467518333,N,9.218872,E,07
1522235440.27,13:10:22,49.1467538333,N,9.21887266667,E,07
1522235441.28,13:10:23,49.1467551667,N,9.21887316667,E,07
1522235442.28,13:10:24,49.146756,N,9.21887433333,E,08
1522235443.28,13:10:25,49.1467568333,N,9.21887533333,E,08
1522235444.28,13:10:26,49.1467583333,N,9.21887666667,E,07
1522235445.28,13:10:27,49.14676,N,9.218878,E,07
1522235446.28,13:10:28,49.1467625,N,9.21887866667,E,08
1522235447.28,13:10:29,49.146765,N,9.21888083333,E,08
1522235448.28,13:10:30,49.1467668333,N,9.2188815,E,09
1522235449.28,13:10:31,49.1467673333,N,9.21888,E,09
1522235450.28,13:10:32,49.1467665,N,9.21887816667,E,08
1522235451.28,13:10:33,49.146765,N,9.218876,E,08
1522235452.28,13:10:34,49.1467631667,N,9.21887433333,E,08
1522235453.28,13:10:35,49.1467628333,N,9.2188715,E,08
1522235454.28,13:10:36,49.146762,N,9.21886866667,E,09
1522235455.28,13:10:37,49.1467613333,N,9.21886666667,E,09
1522235456.28,13:10:38,49.1467605,N,9.21886516667,E,09
1522235457.29,13:10:39,49.1467598333,N,9.21886366667,E,09
1522235458.28,13:10:40,49.1467586667,N,9.21886283333,E,09
1522235459.28,13:10:41,49.1467586667,N,9.21886183333,E,09
1522235460.28,13:10:42,49.1467586667,N,9.2188605,E,09
1522235461.28,13:10:43,49.146759,N,9.21885966667,E,09
1522235462.28,13:10:44,49.1467588333,N,9.21885866667,E,09
1522235463.28,13:10:45,49.1467585,N,9.21885733333,E,07
1522235464.27,13:10:46,49.1467583333,N,9.2188565,E,07
1522235465.28,13:10:47,49.1467578333,N,9.21885483333,E,08
1522235466.28,13:10:48,49.1467578333,N,9.2188535,E,08
1522235467.28,13:10:49,49.1467581667,N,9.2188515,E,08
1522235468.28,13:10:50,49.1467578333,N,9.21885066667,E,08
1522235469.28,13:10:51,49.1467575,N,9.21884983333,E,08
1522235470.28,13:10:52,49.1467573333,N,9.21884883333,E,08
1522235471.28,13:10:53,49.1467573333,N,9.21884733333,E,08
1522235472.28,13:10:54,49.1467576667,N,9.2188455,E,08
1522235473.28,13:10:55,49.1467576667,N,9.21884416667,E,08
1522235474.28,13:10:56,49.1467568333,N,9.21884133333,E,08
1522235475.28,13:10:57,49.1467558333,N,9.218839,E,08
1522235476.28,13:10:58,49.1467556667,N,9.21883716667,E,08
1522235477.28,13:10:59,49.1467553333,N,9.21883566667,E,08
1522235478.28,13:11:00,49.1467546667,N,9.21883433333,E,08
1522235479.28,13:11:01,49.1467546667,N,9.21883333333,E,08
1522235480.28,13:11:02,49.1467545,N,9.218833,E,09
1522235481.28,13:11:03,49.1467548333,N,9.21883233333,E,09
1522235482.28,13:11:04,49.146755,N,9.218832,E,08
1522235483.28,13:11:05,49.1467551667,N,9.21883233333,E,08
1522235484.28,13:11:06,49.1467555,N,9.21883333333,E,08
1522235485.28,13:11:07,49.1467561667,N,9.21883433333,E,08
1522235486.28,13:11:08,49.1467568333,N,9.21883516667,E,09
1522235487.28,13:11:09,49.146758,N,9.21883566667,E,09
1522235488.28,13:11:10,49.1467581667,N,9.21883733333,E,09
1522235489.28,13:11:11,49.1467578333,N,9.21883933333,E,09
1522235490.28,13:11:12,49.146758,N,9.21884183333,E,09
1522235491.28,13:11:13,49.1467583333,N,9.2188435,E,09
1522235492.28,13:11:14,49.1467588333,N,9.2188455,E,09
1522235493.28,13:11:15,49.146759,N,9.21884833333,E,09
1522235494.28,13:11:16,49.1467586667,N,9.21885133333,E,09
1522235495.28,13:11:17,49.1467548333,N,9.21885466667,E,09
1522235496.28,13:11:18,49.1467451667,N,9.21884833333,E,09
1522235497.29,13:11:19,49.146712,N,9.21884066667,E,09
1522235498.28,13:11:20,49.146674,N,9.21882483333,E,09
1522235499.28,13:11:21,49.146632,N,9.21880816667,E,09
1522235500.28,13:11:22,49.146586,N,9.21877516667,E,09
1522235501.28,13:11:23,49.1465375,N,9.21874583333,E,09
1522235502.28,13:11:24,49.1464931667,N,9.21871,E,09
1522235503.28,13:11:25,49.1464411667,N,9.21868566667,E,08
1522235504.28,13:11:26,49.1463836667,N,9.21866716667,E,07
1522235505.28,13:11:27,49.1463225,N,9.2186605,E,07
1522235506.28,13:11:28,49.1462576667,N,9.2186555,E,08
1522235507.28,13:11:29,49.146191,N,9.218647,E,07
1522235508.28,13:11:30,49.146116,N,9.2186275,E,07
1522235509.28,13:11:31,49.1460431667,N,9.21861716667,E,08
1522235510.28,13:11:32,49.145977,N,9.21861466667,E,08
1522235511.28,13:11:33,49.1459173333,N,9.21861333333,E,08
1522235512.28,13:11:34,49.145871,N,9.2186225,E,09
1522235513.28,13:11:35,49.1458078333,N,9.21861883333,E,07
1522235514.28,13:11:36,49.1457646667,N,9.21859866667,E,07
1522235515.28,13:11:37,49.1457198333,N,9.21857816667,E,08
1522235516.28,13:11:38,49.1456673333,N,9.21854716667,E,09
1522235517.28,13:11:39,49.1456115,N,9.21852266667,E,08
1522235518.28,13:11:40,49.1455528333,N,9.21851316667,E,08
1522235519.28,13:11:41,49.1454858333,N,9.218489,E,08
1522235520.27,13:11:42,49.1454246667,N,9.21845533333,E,08
1522235521.28,13:11:43,49.1453635,N,9.218426,E,09
1522235522.27,13:11:44,49.1452993333,N,9.21837883333,E,08
1522235523.28,13:11:45,49.1452198333,N,9.21836316667,E,08
1522235524.28,13:11:46,49.1451461667,N,9.21835866667,E,08
1522235525.28,13:11:47,49.1450711667,N,9.21832333333,E,08
1522235526.28,13:11:48,49.1450068333,N,9.21829383333,E,09
1522235527.28,13:11:49,49.1449633333,N,9.21826283333,E,08
1522235528.28,13:11:50,49.144905,N,9.21822783333,E,07
1522235529.27,13:11:51,49.1448276667,N,9.21820783333,E,07
1522235530.28,13:11:52,49.1447791667,N,9.2182045,E,09
1522235531.28,13:11:53,49.1447276667,N,9.21819633333,E,08
1522235532.28,13:11:54,49.1446743333,N,9.21819966667,E,08
1522235533.28,13:11:55,49.1446086667,N,9.21819866667,E,08
1522235534.28,13:11:56,49.1445558333,N,9.21817916667,E,08
1522235535.28,13:11:57,49.1445046667,N,9.21817516667,E,08
1522235536.28,13:11:58,49.1444651667,N,9.21818616667,E,09
1522235537.28,13:11:59,49.1444383333,N,9.21818666667,E,09
1522235538.27,13:12:00,49.144418,N,9.21819116667,E,09
1522235539.28,13:12:01,49.1443716667,N,9.21818616667,E,09
1522235540.28,13:12:02,49.144329,N,9.21816733333,E,08
1522235541.28,13:12:03,49.1442786667,N,9.2181625,E,08
1522235542.28,13:12:04,49.1442285,N,9.21815,E,08
1522235543.28,13:12:05,49.1441918333,N,9.21815183333,E,08
1522235544.28,13:12:06,49.1441586667,N,9.21813783333,E,08
1522235545.28,13:12:07,49.1441278333,N,9.2181255,E,08
1522235546.28,13:12:08,49.1440896667,N,9.21813083333,E,09
1522235547.28,13:12:09,49.144054,N,9.21811683333,E,09
1522235548.28,13:12:10,49.1440136667,N,9.21811966667,E,09
1522235549.28,13:12:11,49.1439593333,N,9.2181255,E,09
1522235550.28,13:12:12,49.1438863333,N,9.21813166667,E,08
1522235551.28,13:12:13,49.1438256667,N,9.21813716667,E,09
1522235552.28,13:12:14,49.1437338333,N,9.21812216667,E,08
1522235553.28,13:12:15,49.1436545,N,9.21812816667,E,08
1522235554.28,13:12:16,49.1435965,N,9.2181095,E,07
1522235555.28,13:12:17,49.143559,N,9.21805966667,E,07
1522235556.28,13:12:18,49.1435311667,N,9.21802616667,E,07
1522235557.29,13:12:19,49.1435135,N,9.2179925,E,08
1522235558.28,13:12:20,49.1434968333,N,9.217969,E,08
1522235559.28,13:12:21,49.1434635,N,9.2179325,E,08
1522235560.27,13:12:22,49.1434343333,N,9.21790533333,E,07
1522235561.28,13:12:23,49.1433918333,N,9.2178475,E,08
1522235562.28,13:12:24,49.143348,N,9.2178005,E,08
1522235563.28,13:12:25,49.1433126667,N,9.217767,E,06
1522235564.27,13:12:26,49.1432866667,N,9.21773583333,E,06
1522235565.27,13:12:27,49.1432511667,N,9.21770233333,E,06
1522235566.27,13:12:28,49.1432375,N,9.217669,E,06
1522235567.27,13:12:29,49.1432435,N,9.21762366667,E,06
1522235568.28,13:12:30,49.1431753333,N,9.21757183333,E,08
1522235569.28,13:12:31,49.1431606667,N,9.2175255,E,08
1522235570.28,13:12:32,49.1431218333,N,9.21753766667,E,09
1522235571.28,13:12:33,49.1430771667,N,9.21752833333,E,09
1522235572.28,13:12:34,49.1430528333,N,9.21751733333,E,09
1522235573.28,13:12:35,49.1430348333,N,9.217498,E,09
1522235574.28,13:12:36,49.1430125,N,9.21747116667,E,09
1522235575.28,13:12:37,49.1429815,N,9.21744883333,E,09
1522235576.28,13:12:38,49.1429338333,N,9.2174175,E,09
1522235577.29,13:12:39,49.1428993333,N,9.21739216667,E,09
1522235578.27,13:12:40,49.1428698333,N,9.21737,E,09
1522235579.28,13:12:41,49.1428448333,N,9.21734916667,E,09
1522235580.28,13:12:42,49.1428283333,N,9.21733283333,E,09
1522235581.28,13:12:43,49.1428108333,N,9.217311,E,09
1522235582.28,13:12:44,49.1427896667,N,9.2172865,E,09
1522235583.28,13:12:45,49.1427703333,N,9.21726533333,E,09
1522235584.28,13:12:46,49.1427555,N,9.21724583333,E,09
1522235585.28,13:12:47,49.1427403333,N,9.21723,E,09
1522235586.28,13:12:48,49.1427283333,N,9.21721716667,E,09
1522235587.28,13:12:49,49.1427185,N,9.2172045,E,09
1522235588.28,13:12:50,49.1427093333,N,9.21718533333,E,09
1522235589.28,13:12:51,49.1427068333,N,9.2171405,E,09
1522235590.28,13:12:52,49.1427026667,N,9.21708533333,E,09
1522235591.28,13:12:53,49.1426975,N,9.21702816667,E,09
1522235592.28,13:12:54,49.142684,N,9.21694666667,E,09
1522235593.28,13:12:55,49.14268,N,9.21684783333,E,09
1522235594.28,13:12:56,49.142661,N,9.21674866667,E,09
1522235595.28,13:12:57,49.1426556667,N,9.2166475,E,09
1522235596.27,13:12:58,49.1426581667,N,9.21653316667,E,09
1522235597.28,13:12:59,49.1426675,N,9.216418,E,09
1522235598.27,13:13:00,49.1426795,N,9.2162995,E,08
1522235599.28,13:13:01,49.142697,N,9.2161775,E,08
1522235600.27,13:13:02,49.1427228333,N,9.216056,E,08
1522235601.28,13:13:03,49.142752,N,9.21593733333,E,08
1522235602.28,13:13:04,49.1427646667,N,9.215823,E,08
1522235603.28,13:13:05,49.1427813333,N,9.215711,E,08
1522235604.27,13:13:06,49.1427926667,N,9.21560383333,E,08
1522235605.27,13:13:07,49.142805,N,9.21550533333,E,07
1522235606.28,13:13:08,49.142801,N,9.2154465,E,08
1522235607.28,13:13:09,49.1427978333,N,9.21541033333,E,08
1522235608.28,13:13:10,49.1428038333,N,9.21538066667,E,08
1522235609.28,13:13:11,49.1428108333,N,9.2153615,E,08
1522235610.28,13:13:12,49.1428138333,N,9.2153425,E,09
1522235611.28,13:13:13,49.1428186667,N,9.21532016667,E,09
1522235612.28,13:13:14,49.1428225,N,9.21529383333,E,09
1522235613.28,13:13:15,49.1428296667,N,9.2152615,E,09
1522235614.28,13:13:16,49.1428345,N,9.21520666667,E,09
1522235615.28,13:13:17,49.1428348333,N,9.2151565,E,09
1522235616.28,13:13:18,49.1428315,N,9.21510933333,E,09
1522235617.29,13:13:19,49.1428368333,N,9.21507733333,E,09
1522235618.28,13:13:20,49.142836,N,9.215062,E,09
1522235619.29,13:13:21,49.1428361667,N,9.21504516667,E,09
1522235620.28,13:13:22,49.1428401667,N,9.21503116667,E,09
1522235621.28,13:13:23,49.1428438333,N,9.21500666667,E,09
1522235622.28,13:13:24,49.1428481667,N,9.214964,E,09
1522235623.29,13:13:25,49.1428515,N,9.2149075,E,09
1522235624.28,13:13:26,49.1428593333,N,9.21484883333,E,09
1522235625.28,13:13:27,49.142867,N,9.21478333333,E,09
1522235626.28,13:13:28,49.1428678333,N,9.2146995,E,08
1522235627.28,13:13:29,49.1428608333,N,9.214625,E,07
1522235628.28,13:13:30,49.1428483333,N,9.214556,E,08
1522235629.27,13:13:31,49.1428475,N,9.21447883333,E,08
1522235630.28,13:13:32,49.142842,N,9.21439416667,E,08
1522235631.28,13:13:33,49.1428271667,N,9.21433016667,E,08
1522235632.28,13:13:34,49.1428163333,N,9.21428016667,E,08
1522235633.28,13:13:35,49.1428038333,N,9.2142205,E,09
1522235634.28,13:13:36,49.1427966667,N,9.21416266667,E,09
1522235635.28,13:13:37,49.1427876667,N,9.214103,E,09
1522235636.28,13:13:38,49.1427846667,N,9.21403466667,E,09
1522235637.29,13:13:39,49.1427993333,N,9.213936,E,09
1522235638.28,13:13:40,49.1427696667,N,9.21384333333,E,09
1522235639.28,13:13:41,49.142771,N,9.21376316667,E,09
1522235640.28,13:13:42,49.1427678333,N,9.21367166667,E,09
1522235641.28,13:13:43,49.1427571667,N,9.21357716667,E,09
1522235642.28,13:13:44,49.1427418333,N,9.213485,E,09
1522235643.28,13:13:45,49.1427185,N,9.21338933333,E,09
1522235644.28,13:13:46,49.1427041667,N,9.21328233333,E,09
1522235645.28,13:13:47,49.142693,N,9.213168,E,09
1522235646.28,13:13:48,49.1426863333,N,9.21304783333,E,08
1522235647.28,13:13:49,49.1426861667,N,9.212924,E,09
1522235648.27,13:13:50,49.142686,N,9.21280066667,E,07
1522235649.28,13:13:51,49.1426906667,N,9.21267933333,E,07
1522235650.28,13:13:52,49.1426948333,N,9.2125545,E,08
1522235651.28,13:13:53,49.1426965,N,9.21243416667,E,08
1522235652.28,13:13:54,49.142698,N,9.21231166667,E,07
1522235653.28,13:13:55,49.1427055,N,9.2121895,E,07
1522235654.28,13:13:56,49.1427095,N,9.21205866667,E,09
1522235655.28,13:13:57,49.1427106667,N,9.21193116667,E,07
1522235656.28,13:13:58,49.1427131667,N,9.21179633333,E,07
1522235657.28,13:13:59,49.142714,N,9.21165783333,E,07
1522235658.27,13:14:00,49.1427185,N,9.21151566667,E,08
1522235659.28,13:14:01,49.142723,N,9.21137116667,E,07
1522235660.27,13:14:02,49.1427303333,N,9.211223,E,07
1522235661.27,13:14:03,49.1427368333,N,9.2110775,E,07
1522235662.27,13:14:04,49.1427416667,N,9.21093233333,E,07
1522235663.28,13:14:05,49.14275,N,9.21078733333,E,08
1522235664.27,13:14:06,49.1427568333,N,9.21064366667,E,07
1522235665.27,13:14:07,49.1427666667,N,9.21049933333,E,06
1522235666.27,13:14:08,49.1427763333,N,9.21035866667,E,06
1522235667.27,13:14:09,49.1427825,N,9.21022166667,E,06
1522235668.27,13:14:10,49.1427871667,N,9.21009016667,E,06
1522235669.27,13:14:11,49.1427828333,N,9.2099615,E,07
1522235670.27,13:14:12,49.142785,N,9.209842,E,06
1522235671.28,13:14:13,49.1427831667,N,9.2097215,E,06
1522235672.28,13:14:14,49.1427491667,N,9.20957866667,E,08
1522235673.28,13:14:15,49.1426928333,N,9.209414,E,08
1522235674.28,13:14:16,49.142638,N,9.20925133333,E,09
1522235675.29,13:14:17,49.1425778333,N,9.2091075,E,09
1522235676.28,13:14:18,49.1425338333,N,9.2090015,E,08
1522235677.28,13:14:19,49.1424991667,N,9.20893433333,E,08
1522235678.28,13:14:20,49.1424798333,N,9.20888783333,E,09
1522235679.28,13:14:21,49.1424665,N,9.20886783333,E,09
1522235680.27,13:14:22,49.1424615,N,9.20885066667,E,08
1522235681.28,13:14:23,49.1424455,N,9.20884716667,E,09
1522235682.28,13:14:24,49.1424336667,N,9.20884166667,E,09
1522235683.28,13:14:25,49.1424248333,N,9.20883866667,E,09
1522235684.28,13:14:26,49.1424176667,N,9.2088355,E,09
1522235685.28,13:14:27,49.142414,N,9.20883133333,E,09
1522235686.28,13:14:28,49.1424126667,N,9.208822,E,09
1522235687.28,13:14:29,49.142412,N,9.208812,E,09
1522235688.28,13:14:30,49.1424131667,N,9.20880266667,E,09
1522235689.28,13:14:31,49.142416,N,9.2087945,E,09
1522235690.28,13:14:32,49.1424148333,N,9.20879083333,E,09
1522235691.28,13:14:33,49.142413,N,9.208788,E,09
1522235692.28,13:14:34,49.142412,N,9.20878833333,E,09
1522235693.28,13:14:35,49.142411,N,9.20878633333,E,09
1522235694.28,13:14:36,49.1424098333,N,9.20878483333,E,09
1522235695.28,13:14:37,49.1424081667,N,9.20878266667,E,09
1522235696.28,13:14:38,49.1424088333,N,9.20877683333,E,09
1522235697.29,13:14:39,49.1424096667,N,9.20876983333,E,09
1522235698.27,13:14:40,49.1424106667,N,9.20876533333,E,09
1522235699.28,13:14:41,49.1424108333,N,9.20876116667,E,09
1522235700.28,13:14:42,49.1424118333,N,9.20875733333,E,09
1522235701.28,13:14:43,49.1424138333,N,9.208754,E,09
1522235702.28,13:14:44,49.142416,N,9.20875066667,E,09
1522235703.28,13:14:45,49.1424173333,N,9.20874866667,E,09
1522235704.28,13:14:46,49.1424175,N,9.20874733333,E,09
1522235705.28,13:14:47,49.1424185,N,9.20874566667,E,09
1522235706.28,13:14:48,49.1424185,N,9.20874466667,E,09
1522235707.28,13:14:49,49.142419,N,9.208744,E,09
1522235708.27,13:14:50,49.1424195,N,9.2087435,E,09
1522235709.27,13:14:51,49.1424198333,N,9.20874333333,E,09
1522235710.28,13:14:52,49.1424196667,N,9.20874333333,E,09
1522235711.28,13:14:53,49.1424193333,N,9.208744,E,09
1522235712.28,13:14:54,49.1424191667,N,9.20874416667,E,09
1522235713.28,13:14:55,49.1424175,N,9.2087465,E,09
1522235714.28,13:14:56,49.1424183333,N,9.20874633333,E,09
1522235715.28,13:14:57,49.1424185,N,9.20874783333,E,09
1522235716.27,13:14:58,49.14242,N,9.20874583333,E,09
1522235717.28,13:14:59,49.1424201667,N,9.208746,E,09
1522235718.28,13:15:00,49.1424203333,N,9.208745,E,09
1522235719.28,13:15:01,49.1424206667,N,9.20874433333,E,09
1522235720.28,13:15:02,49.1424213333,N,9.20874283333,E,09
1522235721.28,13:15:03,49.142421,N,9.20874316667,E,09
1522235722.28,13:15:04,49.1424205,N,9.2087425,E,09
1522235723.28,13:15:05,49.1424203333,N,9.20874116667,E,09
1522235724.28,13:15:06,49.142421,N,9.20874033333,E,09
1522235725.28,13:15:07,49.1424198333,N,9.208739,E,09
1522235726.27,13:15:08,49.142419,N,9.20873683333,E,09
1522235727.27,13:15:09,49.1424185,N,9.20873483333,E,09
1522235728.28,13:15:10,49.1424171667,N,9.2087355,E,09
1522235729.28,13:15:11,49.1424165,N,9.20873316667,E,09
1522235730.28,13:15:12,49.1424161667,N,9.20873,E,09
1522235731.28,13:15:13,49.1424146667,N,9.20872816667,E,09
1522235732.28,13:15:14,49.1424126667,N,9.20872633333,E,09
1522235733.28,13:15:15,49.1424108333,N,9.208724,E,09
1522235734.27,13:15:16,49.1424075,N,9.20871833333,E,09
1522235735.28,13:15:17,49.1423951667,N,9.208693,E,09
1522235736.28,13:15:18,49.1423758333,N,9.2086555,E,09
1522235737.28,13:15:19,49.1423556667,N,9.2086075,E,09
1522235738.27,13:15:20,49.142346,N,9.2085575,E,08
1522235739.28,13:15:21,49.142338,N,9.20849616667,E,09
1522235740.28,13:15:22,49.1423296667,N,9.20844383333,E,09
1522235741.28,13:15:23,49.1423396667,N,9.20838783333,E,09
1522235742.28,13:15:24,49.1423466667,N,9.20832983333,E,09
1522235743.28,13:15:25,49.1423563333,N,9.20826766667,E,09
1522235744.28,13:15:26,49.142368,N,9.20819683333,E,09
1522235745.28,13:15:27,49.1423788333,N,9.20812016667,E,09
1522235746.28,13:15:28,49.1423841667,N,9.208043,E,08
1522235747.28,13:15:29,49.1423711667,N,9.20796016667,E,08
1522235748.28,13:15:30,49.1423648333,N,9.20788433333,E,08
1522235749.28,13:15:31,49.1423641667,N,9.20780433333,E,09
1522235750.27,13:15:32,49.1423506667,N,9.20770783333,E,09
1522235751.28,13:15:33,49.1423431667,N,9.207613,E,08
1522235752.28,13:15:34,49.1423181667,N,9.20752966667,E,08
1522235753.28,13:15:35,49.1423083333,N,9.20743933333,E,08
1522235754.28,13:15:36,49.1422911667,N,9.20735116667,E,08
1522235755.28,13:15:37,49.142291,N,9.20727133333,E,09
1522235756.27,13:15:38,49.1422806667,N,9.20719683333,E,09
1522235757.29,13:15:39,49.1422478333,N,9.2071515,E,09
1522235758.28,13:15:40,49.1422235,N,9.20711783333,E,09
1522235759.28,13:15:41,49.142201,N,9.20713816667,E,09
1522235760.28,13:15:42,49.1421853333,N,9.2071405,E,09
1522235761.28,13:15:43,49.1421621667,N,9.20713833333,E,09
1522235762.28,13:15:44,49.1421415,N,9.2071335,E,09
1522235763.28,13:15:45,49.1421393333,N,9.20713283333,E,09
1522235764.27,13:15:46,49.1421265,N,9.20712216667,E,09
1522235765.28,13:15:47,49.1421126667,N,9.20711616667,E,09
1522235766.27,13:15:48,49.1421115,N,9.2071145,E,09
1522235767.28,13:15:49,49.1421076667,N,9.20711066667,E,09
1522235768.28,13:15:50,49.1421028333,N,9.20710483333,E,09
1522235769.28,13:15:51,49.1420918333,N,9.2070945,E,09
1522235770.27,13:15:52,49.1420908333,N,9.2070905,E,08
1522235771.28,13:15:53,49.1420895,N,9.2070855,E,08
1522235772.28,13:15:54,49.1420845,N,9.20707733333,E,08
1522235773.28,13:15:55,49.142077,N,9.20707033333,E,08
1522235774.27,13:15:56,49.1420696667,N,9.20706433333,E,08
1522235775.28,13:15:57,49.1420648333,N,9.207061,E,08
1522235776.27,13:15:58,49.1420636667,N,9.20705933333,E,08
1522235777.28,13:15:59,49.1420606667,N,9.20705733333,E,08
1522235778.27,13:16:00,49.1420571667,N,9.2070555,E,08
1522235779.28,13:16:01,49.1420561667,N,9.2070515,E,08
1522235780.28,13:16:02,49.1420521667,N,9.207048,E,09
1522235781.28,13:16:03,49.1420478333,N,9.20704183333,E,09
1522235782.28,13:16:04,49.1420436667,N,9.2070365,E,09
1522235783.28,13:16:05,49.1420383333,N,9.20703466667,E,09
1522235784.28,13:16:06,49.142037,N,9.20703266667,E,09
1522235785.28,13:16:07,49.1420366667,N,9.20702983333,E,09
1522235786.28,13:16:08,49.1420353333,N,9.20703016667,E,09
1522235787.28,13:16:09,49.1420333333,N,9.20702733333,E,09
1522235788.28,13:16:10,49.1420301667,N,9.2070265,E,09
1522235789.28,13:16:11,49.1420266667,N,9.20702533333,E,09
1522235790.28,13:16:12,49.1420241667,N,9.20702366667,E,09
1522235791.28,13:16:13,49.1420221667,N,9.20702183333,E,09
1522235792.28,13:16:14,49.1420201667,N,9.2070215,E,09
1522235793.28,13:16:15,49.1420183333,N,9.20702016667,E,09
1522235794.28,13:16:16,49.142016,N,9.207018,E,09
1522235795.28,13:16:17,49.142014,N,9.2070175,E,09
1522235796.28,13:16:18,49.1420133333,N,9.20701566667,E,09
1522235797.28,13:16:19,49.1420125,N,9.2070145,E,09
1522235798.28,13:16:20,49.1420116667,N,9.20701183333,E,09
1522235799.28,13:16:21,49.1420123333,N,9.2070075,E,09
1522235800.28,13:16:22,49.1420141667,N,9.20699916667,E,09
1522235801.28,13:16:23,49.1420208333,N,9.20699383333,E,09
1522235802.28,13:16:24,49.1420265,N,9.20698883333,E,09
1522235803.28,13:16:25,49.1420313333,N,9.2069805,E,09
1522235804.28,13:16:26,49.142034,N,9.20696433333,E,09
1522235805.28,13:16:27,49.1420376667,N,9.20694916667,E,09
1522235806.28,13:16:28,49.1420343333,N,9.2069365,E,09
1522235807.28,13:16:29,49.1420313333,N,9.20693133333,E,09
1522235808.28,13:16:30,49.1420326667,N,9.20693866667,E,09
1522235809.28,13:16:31,49.14204,N,9.206961,E,09
1522235810.28,13:16:32,49.1420508333,N,9.206989,E,09
1522235811.28,13:16:33,49.1420765,N,9.20702833333,E,09
1522235812.28,13:16:34,49.1421,N,9.2070675,E,09
1522235813.28,13:16:35,49.1421268333,N,9.20711666667,E,09
1522235814.28,13:16:36,49.142154,N,9.20718033333,E,09
1522235815.28,13:16:37,49.1421816667,N,9.20725133333,E,08
1522235816.27,13:16:38,49.1422045,N,9.20732383333,E,08
1522235817.28,13:16:39,49.1422261667,N,9.20739533333,E,08
1522235818.27,13:16:40,49.1422503333,N,9.207459,E,07
1522235819.28,13:16:41,49.142273,N,9.207516,E,07
1522235820.27,13:16:42,49.1422945,N,9.20757716667,E,07
1522235821.28,13:16:43,49.1423118333,N,9.20763716667,E,07
1522235822.28,13:16:44,49.1423235,N,9.20769133333,E,07
1522235823.28,13:16:45,49.1423308333,N,9.20773616667,E,07
1522235824.28,13:16:46,49.1423386667,N,9.20776766667,E,08
1522235825.28,13:16:47,49.1423376667,N,9.20780216667,E,08
1522235826.28,13:16:48,49.1423411667,N,9.2078285,E,09
1522235827.28,13:16:49,49.1423413333,N,9.2078385,E,09
1522235828.28,13:16:50,49.1423428333,N,9.2078485,E,09
1522235829.28,13:16:51,49.1423435,N,9.207857,E,09
1522235830.28,13:16:52,49.1423433333,N,9.2078665,E,09
1522235831.28,13:16:53,49.142344,N,9.20787433333,E,09
1522235832.28,13:16:54,49.1423455,N,9.2078785,E,09
1522235833.28,13:16:55,49.1423453333,N,9.2078805,E,09
1522235834.28,13:16:56,49.1423463333,N,9.2078835,E,09
1522235835.28,13:16:57,49.1423495,N,9.20788533333,E,09
1522235836.28,13:16:58,49.1423578333,N,9.20788983333,E,09
1522235837.28,13:16:59,49.1423571667,N,9.20789216667,E,09
1522235838.28,13:17:00,49.1423581667,N,9.20789383333,E,09
1522235839.28,13:17:01,49.1423593333,N,9.207898,E,09
1522235840.28,13:17:02,49.1423588333,N,9.20789916667,E,09
1522235841.28,13:17:03,49.1423575,N,9.20790083333,E,09
1522235842.28,13:17:04,49.1423578333,N,9.20790333333,E,09
1522235843.28,13:17:05,49.1423583333,N,9.207904,E,09
1522235844.28,13:17:06,49.1423575,N,9.20790533333,E,09
1522235845.28,13:17:07,49.142357,N,9.207906,E,09
1522235846.28,13:17:08,49.142357,N,9.20790783333,E,09
1522235847.28,13:17:09,49.1423561667,N,9.20790933333,E,09
1522235848.27,13:17:10,49.1423548333,N,9.20790966667,E,08
1522235849.28,13:17:11,49.1423541667,N,9.2079095,E,08
1522235850.28,13:17:12,49.1423548333,N,9.20790966667,E,08
1522235851.28,13:17:13,49.1423553333,N,9.20790983333,E,08
1522235852.28,13:17:14,49.142356,N,9.20791166667,E,08
1522235853.28,13:17:15,49.142357,N,9.20791283333,E,09
1522235854.28,13:17:16,49.1423593333,N,9.20791433333,E,09
1522235855.28,13:17:17,49.142362,N,9.20791566667,E,09
1522235856.28,13:17:18,49.1423646667,N,9.20791733333,E,09
1522235857.28,13:17:19,49.1423638333,N,9.207918,E,09
1522235858.28,13:17:20,49.1423641667,N,9.20791866667,E,09
1522235859.28,13:17:21,49.1423675,N,9.20792133333,E,09
1522235860.28,13:17:22,49.1423696667,N,9.20792266667,E,09
1522235861.28,13:17:23,49.1423706667,N,9.20792333333,E,09
1522235862.28,13:17:24,49.142372,N,9.20792416667,E,09
1522235863.28,13:17:25,49.1423726667,N,9.20792616667,E,09
1522235864.28,13:17:26,49.1423733333,N,9.2079275,E,09
1522235865.28,13:17:27,49.1423738333,N,9.207929,E,09
1522235866.28,13:17:28,49.1423748333,N,9.20793066667,E,09
1522235867.28,13:17:29,49.1423766667,N,9.207933,E,09
